ensemblID	sample_01	sample_10	sample_02	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_03	sample_30	sample_04	sample_41	sample_42	sample_43	sample_44	sample_46	sample_47	sample_48	sample_49	sample_05	sample_50	sample_06	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_07	sample_70	sample_08	sample_09
ENSG00000005486	6.007543037953604	6.065200209537679	6.353169425167894	5.924678146339469	5.853297720460248	6.241212692705427	6.321682143852856	6.190616896625896	6.022103749158285	5.775965301107088	6.059285025621394	5.933947555601551	6.0209217734192455	6.33740365482948	6.263947131296151	6.272260881641361	5.830686879108921	6.1866400065385445	6.255427501913967	6.059709864220135	6.275899618331958	5.781224816012678	6.356420146548146	6.041212857088771	5.787650794590061	6.350340213730845	6.348815357261128	6.254343994707469	6.202736870516346	6.040575160725201	6.126634168827252	6.294352041650354	6.036105306849396	6.2687390491246155	6.54438838202604	6.185435720570632	6.3101021285625665	6.177733002239389	6.098994924776799
ENSG00000005513	5.643377186919082	5.730155301539075	4.276740265612485	4.529906506572446	4.246055194033702	4.749472415469927	5.619454927927709	4.7372297005501425	4.294909434949212	5.148591242227717	6.668459294721244	4.516379643004355	4.706347056226717	5.444724793204241	4.858066393271643	4.726713074083074	4.482929958587189	4.366274870066255	3.738015495358785	4.149079572306132	5.762865670914283	5.662070817233133	5.582781858580588	5.917672171626813	5.097104334567798	4.012723860401181	6.156562968060477	7.27753575712044	6.254986499798974	6.9511793481355975	5.877129396402011	5.926597682910789	5.182435741969918	5.598509155250472	6.289661753823114	4.730838088943029	4.702690522358241	5.319101786019557	4.402024079521131
ENSG00000005700	6.944663069230292	6.598714886393583	6.348140688130078	6.524022712989874	6.70083480996163	6.909127863081523	6.867472161559755	6.818553558611187	6.681690910442978	6.5679166033857905	6.500306080526557	6.5043616575464425	6.620920890138182	6.67804232364456	6.674112211299075	6.839951284698891	6.753768315344212	6.721571772657981	6.720293622695736	6.888967196320777	6.610668009815392	6.7141094305256175	6.743196534093313	6.7487074637212565	6.603850532818079	7.020805143909407	6.756389351071394	6.566260882506506	6.699332055958579	6.579741581279961	6.709416605971492	6.556175992018069	6.40227325842697	6.666552514043859	6.544003007038808	6.659357220938677	6.735573730534478	6.797405278856992	6.737483148020698
ENSG00000005801	4.805725289215423	4.698206905376556	4.650077745571495	4.973943147425961	4.6195509527293295	5.269827804770319	5.075905161789307	5.024756519552121	4.8125167163176465	4.755035785399228	4.722839884523085	4.780677383291251	4.664765851315053	4.673278711467041	4.928760811084055	4.963166219240011	4.747817925032982	5.121716431639889	4.941834307083123	4.687421421297333	4.620855124960919	4.622798531567445	5.112291964478824	4.822296509270631	4.630997994545265	5.066450062055732	5.315529901077262	4.775476571230859	5.145514487975363	4.996450958367763	5.007153760561789	4.965920689631669	4.57133713597364	4.953338046959945	4.918478842106856	4.874365015977833	4.957679460726669	4.88378750029601	4.976731446829955
ENSG00000005810	8.717168071287693	8.731628552667235	8.845530488628443	8.806290854341876	8.653944832576924	8.575191680946133	8.587178123619806	8.618150260700018	8.759462329809605	8.547065729043217	8.656701804277413	8.89216405356427	8.831358524135426	8.600343678559074	8.592307082919572	8.581036083438713	8.600436595351992	8.683392273364351	8.686763204678526	8.777727104779824	8.501317769540618	8.40125455544179	8.498405688816003	8.383670039758558	8.627150888297855	8.82453587590935	8.694342657193697	8.351881397368995	8.861032754502261	8.648671690777691	8.689236883472525	8.583976676473423	8.659253765655961	8.787393350149008	8.644725136920636	8.773291989229653	8.57647735752846	8.608133367501747	8.701227626445512
ENSG00000005812	6.007543037953604	5.805306712783529	5.8356682626571725	6.098350998724916	6.032991502573712	6.037441349373595	6.171681744472867	5.913968978444227	6.016615834824388	5.906490420095272	5.859586321467251	5.973067738150052	6.017622231753087	5.698700403123818	6.2152841355819515	6.146754891260147	6.209921556941188	5.9993923919293035	5.991442644644627	6.17562417540618	5.693904603475529	6.127497849127044	5.987108845116902	5.87940005298175	5.8350201887459265	6.158971656534241	5.75716114351361	5.843141861427466	5.967187238443659	5.736006535384451	5.95493075891212	5.680761412988725	5.825493814585177	5.885811589839602	5.99032569287737	5.963449195785544	6.060934970174567	5.841674322511234	5.715196011276334
ENSG00000005844	0.46574367174326126	0.9606075582737678	0.4762608327329403	0.48921201384896995	1.0219750829586842	0.5155105655692207	0.790025384964459	0.817640653694803	0.7294225667883003	0.6748166965502598	0.9315977565399598	0.48553573820795654	0.8606643891916368	0.7783675185865706	0.44798278375950956	0.7386529598992158	0.5620086462832149	0.907725851829495	0.22974778570744156	0.8597196085310084	0.9319617773425934	0.40050462272877724	0.7840529516810744	0.5634026691000174	0.584366137832934	0.487197712161909	1.3373854694297433	0.6649692376188487	1.6694062513670993	1.316947818748841	1.167590938027312	1.144123523333172	0.6819402619201238	0.9786541114547701	1.0509928220911742	0.6100163183653315	0.6082513292980034	0.36479664531165096	1.587993234414708
ENSG00000005882	5.286076514714781	5.518173376794833	4.956342988518657	5.072425590236763	5.024112735521451	5.281026637779329	5.345368152811481	5.372033632763281	5.428587957646708	5.0086035247268335	5.064550860160156	5.229958918060404	5.036463779199943	5.28482798310329	5.0885966990796305	5.400644478439591	5.259264003076145	5.530009239107543	5.471618967629875	5.180938943600121	5.166519087442841	5.243230657260091	5.392311170732438	5.370510047107215	5.329860653519524	5.460932322654372	5.1889051790434415	5.145285791652736	5.594786781288499	5.454585681069301	5.292597295932854	5.621045146557683	5.22093053748479	5.442673377386896	5.816159466322963	5.419867235521264	5.519268490085721	5.384437219580715	5.173556632108808
ENSG00000005884	5.515691816586239	5.419872691285986	5.217138559477175	5.370436298173449	5.521628541824936	5.248796488874777	5.0532040006616965	5.366965049310336	5.647963021994291	5.6272328956183975	5.134543028354426	5.7488352966965985	5.680536158632389	5.174874727522621	5.49842866895624	5.393415426771025	5.275731856006163	5.573125073142915	5.732741238935789	5.979088839363188	5.3976902985314466	5.262900588280606	5.45613973028883	5.467162617968192	5.532626526409946	5.484026203769259	5.829827382908048	4.731636092725342	5.331098175472159	5.216879145267784	5.422699633215197	5.522415312303659	5.633600350757504	5.626074367605213	5.901062457551342	5.810259071781284	5.3006018492362	5.311656223246828	5.5793573764782645
ENSG00000005889	6.6478791136048425	6.70159117953555	6.131835350137819	6.876658877773485	6.035713988266056	6.260738742227889	6.207707207552343	6.797986952512783	6.701207898979964	7.069892052284842	6.885137276410586	6.78383434748844	6.69818034048384	6.202249450905092	5.842163375112526	6.7053439148986556	6.053969028251805	6.085295388201433	5.901602847317008	6.139401562597026	5.8842501370011915	5.945659790114275	6.500821704404407	6.62191930693155	5.947953642513514	6.889719532407192	6.178083663253076	7.081912108311353	6.855253122221084	7.101319818612548	6.850298612141177	6.80479504909704	5.86902940333366	6.9506356299727985	6.909728962966102	6.024336953228848	7.115656951793108	6.549044327439866	6.220420084166357
ENSG00000005893	6.424331020086067	6.137151304014911	6.148563504192343	6.322288123573797	6.443649685066386	6.403720871150484	6.4129781795507945	6.327367792415166	6.359953089158008	6.159745469484744	6.263358287226557	6.3179698791690555	6.254690841294564	6.10982331463258	6.517211607623693	6.340258052557059	6.298547814995376	6.3998276255454245	6.574390675171655	6.568841542315081	5.9413156208612055	6.3482383657884816	6.508067446808923	6.383730769732358	6.185777158238879	6.557165444691166	6.349965015558257	6.111786936706904	6.514265372975332	6.232114526245634	6.490149871661517	6.1921049998301445	6.1955227517460765	6.268066249812238	6.62785388360812	6.344423073874104	6.163182657789073	6.325525476188609	5.9305615732376475
ENSG00000005961	3.8835604606133733	3.5895447961103772	5.035117249637135	3.9758362011368944	4.261643439891202	3.280785452076192	3.1666588812492864	3.236346323058276	3.916987400867	4.135842747361495	3.8689640893444324	3.7402007294612707	4.44902523103366	3.7480684347936695	3.4077705528090645	3.116281870719781	4.161174651510107	3.332886840594145	3.2612809214498184	4.021001754414919	3.981002477465536	3.9670399970846106	3.339068193691866	3.7750765264167634	4.521849992162158	3.067889772875386	3.477186869150979	3.039417732246832	3.5733966901371805	3.624630119906255	3.334337542016434	3.5440113212725812	3.9116800514613614	3.852495274665962	3.4752472544526674	3.6925313544334877	3.131140589736574	4.003836584955834	4.101691170729186
ENSG00000006007	5.4261932595464515	5.473521975810902	5.408037451283319	5.268361521664	5.24094399487317	5.730594948065002	5.483696269145271	5.56806784735002	5.527083965589561	5.158261343799389	4.903788848346036	5.602069821055592	5.278984705734694	5.37322740000633	5.214196719194513	5.647480408496051	5.481401582617119	5.585812500857535	5.693576150673556	5.242774843118597	5.326034054064526	5.436827113894787	5.670425194363903	5.286913679398819	5.3229547022682135	5.728958011427203	5.525463398464454	5.210618257344655	5.497951952218934	4.857399813877507	5.31899221849568	5.228534998445845	5.360096362302224	5.389225887744534	5.710918344197754	5.665687358792081	5.905536852455721	5.485833063950937	5.432018189462153
ENSG00000006015	4.777052192793586	4.896725354225304	4.439258480020392	4.6361873212619455	4.316406395106626	4.709770177188327	4.793575783578212	4.804384943648215	4.928104851280351	4.546263072390989	4.602267143694736	4.846359672146726	4.896180474485809	4.822545509636341	4.654110996667777	4.6357006734704465	4.598717657121564	4.633985354523001	4.558963302062257	4.685138853731363	4.670988895914643	4.5679005017026775	4.776556446037155	4.586260358099306	4.353140413094795	4.660414179762303	5.0808806266423545	4.805995108560456	4.835287924665295	4.7915946007834265	4.67612116632051	4.851525917192908	4.95715875499782	4.941572090857794	5.146786068118992	4.611676445028894	5.066668006887218	4.472982105941046	4.85846074733793
ENSG00000006016	0.8172615020848628	0.9268158400103964	0.548188641426588	1.0773212681465072	1.1072732671421541	0.7174295993301157	0.7558268159358059	0.1011405005384587	0.7294225667883003	0.08357338296185533	0.26500666949330504	0.6782148491635868	0.6720751362847547	0.7783675185865706	0.758601627226548	0.7079017623167208	0.6656147109471705	0.907725851829495	0.42788488149286436	0.4506000204060819	0.8434894528914051	1.0284991089482642	0.7518609534576899	0.9675382139408587	0.584366137832934	1.057660006877136	0.5727130972369557	0.515401559208494	0.5824440324749536	0.5821978034125527	1.609030503041241	1.350759699136717	1.1182423051578056	0.6222151529470876	0.7208554009602207	0.8858787799935584	0.6570467176236665	0.4101241140305617	0.6329674749728673
ENSG00000006025	4.609525597606805	4.444255626389174	5.081305988907429	5.026260177476	4.896129599188562	4.583654292040069	4.505327158705225	4.286760913981738	4.684549439873914	4.783432022236862	4.457510695702763	4.328049537518766	4.949099251233898	4.289478914022893	4.0644072098547	4.542920290651269	4.855815873676328	4.524018321156103	4.201042977870208	4.918730293072746	4.51980334165477	4.807222433540377	4.373018274529602	4.537010007511937	4.892155294384569	3.976365166229365	4.918342217128042	4.180835460530989	4.728987869827982	4.976086851379505	4.445337031631333	4.791722016973764	4.7255211294533	4.608979228404733	4.7130546748047655	4.507969710499441	4.447519144797947	4.332894596713981	5.154561444266262
ENSG00000006042	4.119708867277039	3.9715463947347533	3.3767353259216533	3.8851361636277093	4.138719278516563	3.9437570987898356	3.844679196655874	4.0061967867832635	3.8025954513813933	3.4383593699336883	4.4641158915983405	3.4225786023221487	3.3914667757408288	3.9470093809186206	3.508143298788481	4.0243748987891355	3.4404509301204875	3.839607435140436	3.4835147476668658	3.8724331795703515	3.7285981412461258	3.9926396658063066	3.955612946128958	4.130292571048392	3.541098106392962	4.061600236442114	3.8334010336482685	4.415323557914145	4.243674898253047	4.13375834617541	4.4585881190760945	4.47590853680298	3.8525566061608294	4.047016434254028	4.711682787708924	3.808459593786527	3.6631317607950487	3.99642541750494	3.2050690869397918
ENSG00000006047	2.0323015357635192	1.721478779540774	1.1199539689671612	1.5694571657158818	1.3828816470770742	1.5522539755945097	1.5379291091174623	1.2726866747595211	1.9401737964629662	1.052074358174818	1.1439482028190324	1.1637097399518868	1.6387023703500168	1.3945369170255968	1.5508500695643268	1.3888823374391472	1.660734598608127	1.532239871542423	1.5138806753836762	2.00516161759471	1.7257408250582762	1.8952021612230965	1.3333774235617069	1.7089882478887222	1.5272098690774298	1.5439378573341436	1.3373854694297433	1.118405530938659	0.7882225752418035	1.196942766606369	1.5898893224386015	1.8963749094952094	1.6038333868209405	1.3276085654927503	1.4436672156355297	1.6346424681452494	1.0531400249992637	1.6494778789081672	1.470027906345933
ENSG00000006062	4.181604102439316	4.605130166893408	4.386276309099501	4.28305264111721	4.5322779504832535	4.53637294486941	4.056171576659106	4.131037405083757	4.596555428531429	4.382661567810664	4.1608786026632965	4.634959078747546	4.75272926492051	4.128382381039116	4.676881192426336	4.57095909033932	4.028182314138061	4.285619219064123	4.8324503752590235	4.771586894871959	4.204660484770373	3.891291049996811	4.492292596446195	4.374139872507985	4.467776293326985	4.419201211303548	4.93835258937377	3.728702904776581	4.81386050159593	4.576999672432783	4.314440441289259	4.579941203842467	4.813410715641056	4.58324742169593	4.487943188405423	4.537330995625892	4.152275260435161	3.99642541750494	4.675125968723838
ENSG00000006071	4.867706234661422	4.636827664649564	5.120173909971721	4.895402329270367	4.690371660766938	4.43689122669949	4.6379833302920375	4.747016823033314	5.058448097970162	4.72931674935849	4.946869204662487	5.1063833245577515	4.595637860673083	4.541642183953387	4.886761178543709	4.755191358232768	4.699809826649419	4.86492291681982	4.408770227915614	4.857207201300252	4.7420477338692475	4.268902877378672	5.101155303699364	4.514569427460846	4.803646055734875	4.8077625904227075	5.125871330461068	4.033866852238098	5.157936374762725	4.934475467620706	4.921704240243874	5.318781867217627	4.811471549411623	5.278671387763891	5.7475280966609	4.8943590792952545	4.785948355344225	5.236581165117313	5.312857495739146
ENSG00000006116	4.2538162388428065	4.2866669321418245	4.178172788806395	4.286787120698757	3.989435741528416	4.211292432429897	4.533356982876619	4.31071587765451	4.080212425284867	4.018638194172051	3.9558889045867214	4.170284981602593	3.8798550646293917	4.253867328471808	4.1732359373486325	4.076461544522959	4.119206078279016	4.321462126882209	3.9052569585790393	4.158982577851415	3.94955745038137	4.107558443528934	4.305314011566339	4.19287232113457	4.41159666804346	4.154649419585792	4.163995942849618	4.0944624204596884	4.6276873920817945	4.170068124443309	4.343302671652445	4.488115314306927	4.6297286206898	4.084184022562744	5.043701118937296	4.371986042099637	4.356273796217922	4.312150146287619	4.264096295217145
ENSG00000006118	6.535171607834769	7.154046461146183	7.7500036081535235	7.408018192845651	6.805041604285019	7.390382477065247	7.118975870817284	7.308145995741883	6.709735105017271	7.632314681734551	7.644002354582881	6.910151087291364	7.0135016842474105	7.5834327296083215	6.628117052061529	7.0310213244400925	7.109651164029903	7.295709246819514	6.987438849044411	6.825615341318235	7.8970576497254585	7.806445060619585	7.058629924245877	7.185068819347776	6.964896313841561	6.893099212643216	7.432653266793078	7.827148159289589	6.979427156182673	7.665569831232891	7.256022134591061	7.4395658529575	7.484143611136338	7.657894079758162	7.335783275664524	6.891303790641123	7.256401798523426	7.21479562745762	7.438818647273529
ENSG00000006125	8.69611631664179	8.360325017853631	8.657357006575989	8.546693872190135	8.651728201213974	8.537333359136074	8.380719948113988	8.49084323338378	8.756310189986364	8.131396846277694	8.093100255695852	8.731563497443034	8.601645089619213	8.372332114770504	8.616333517975413	8.606658584156891	8.557587791945334	8.621967860589338	8.826899297262594	8.534283635710505	8.350643315088524	8.494918513461661	8.736277975454048	8.304947144740524	8.585198922183666	8.656948849782697	8.477160238389574	8.10651407228633	8.68687454530063	8.028994077171221	8.434465826809733	8.369298852192797	8.477665446295877	8.41198251911363	8.621718501298181	8.799562260868049	8.642712347620337	8.47715408980183	8.395921231552995
ENSG00000006128	2.047156397097856	1.9739768795052712	1.4739839471110256	1.3006115027138516	1.1614598427376497	1.2988341357907685	1.5776272689389075	1.3363076735673893	1.4474127394654532	1.3841955091600913	1.8961407165096409	0.8798797832528794	0.5676501692155889	2.0212734030093933	1.3797201213154	0.9373065385409265	1.2803445291907587	1.927318023235172	1.055846083918582	1.4602571355615432	1.692357350381524	1.6228375656259153	1.1724448009094641	1.7221049058958366	1.7577311159521798	1.8830071370981436	1.0051295882914746	1.312289917952908	0.9107224467260917	0.9220690512740453	1.0036966927486872	0.9600704100705214	1.2153041524633772	1.8860364867251844	1.9134697321503322	1.0167212026421426	1.2725655191617156	2.02945329961588	0.9880372939267252
ENSG00000006194	5.210560849491889	5.277989129020306	5.079789953063565	5.019542850866352	5.102379268387548	5.372114399799086	5.358247044539489	5.103052023746141	5.176345048262112	5.334925731940914	5.009169705408547	5.126351892897194	4.778300393975324	5.038508222724525	5.119148442542008	5.10415488744693	5.06766204336539	5.217225580056365	5.058530997726248	5.302068942641018	5.110751956161775	5.187317428933614	5.172812847723526	5.1863917176851455	5.098722554379896	5.008075206866964	5.280987821801781	5.475269519046564	4.990933723252995	5.438137327204663	5.0017326182956925	5.188701170800755	4.988391756041655	5.173380846331318	5.259049093984632	5.1627723690067775	5.366269613501808	4.853342525301254	5.424108800571544
ENSG00000006210	4.8843460146277184	5.150201891524175	5.384897782104597	5.001475552801465	4.8075746472222045	5.161464307499663	4.597521573971155	5.245184353984141	5.525796783907942	4.618095327933229	4.506327920070334	5.466346994920687	4.890780250493816	5.052394280674018	5.038326919891121	5.256686765464448	4.91483424843125	5.238808351288658	5.464586020592987	5.17281609065657	4.894777554505751	4.835791489517391	5.310410702852457	4.862833161235217	5.092238755946531	5.274255438042616	4.901190846812613	4.367016106709365	5.4059118744199965	4.213240483138854	5.106464275355793	4.995295919463399	5.030678891840988	5.319505710722759	5.682488072271502	5.505926626929244	5.197162653755824	5.21439348712678	5.007051780156351
ENSG00000006282	5.466810769852837	4.639437953529464	5.221269899144883	5.262683980296429	5.210746206211277	5.25854136098057	4.4898054749791765	5.442390420697167	5.958650346153222	4.302082799489343	4.6837580098926335	5.6244743201388	5.124984448750662	4.63687772797894	4.999440640834509	5.594878570562463	5.2200918504927225	5.531102988703831	5.152554331055627	5.630966323720249	5.237672641358002	5.014222148545828	5.34992722404105	5.1370533183749165	5.355805856681049	5.516528232060543	4.93835258937377	4.639743950859498	5.218490406413893	4.1378381895749055	5.4159224106446535	5.200618875447341	5.297742458623746	5.535050921823882	5.3866045636889055	5.742543469341371	4.997301981032239	5.668298398925443	4.79650037512856
ENSG00000006283	7.266827138453224	7.294401769748473	7.375855084249156	7.169954338749891	6.99047080240195	7.145426106429681	7.207435273958074	6.918505623997537	7.056688400355029	6.8965823137339965	7.57816602123315	7.224187261750145	7.356480063604725	7.0650762246140735	7.1825822889678586	7.074233707228035	6.7305605989616515	7.289905618093961	6.786651484987218	6.905238091075186	7.11732838767631	7.128321970419553	7.269443169702843	6.992486764078694	6.990835812015474	7.009085270168366	7.004696902781647	6.4318216563344395	7.313713142529183	7.103929033920051	6.9804773537069265	7.708066588379185	7.576387737950831	7.460023324456591	7.656280743485891	7.25744618902064	6.504704222035479	7.471540830608692	7.363964223542095
ENSG00000006327	2.1050919663982812	2.174468582651958	2.3871840903759027	2.0631453921052145	2.794273505617806	1.2212273867437904	1.795291282733968	1.3363076735673893	1.4690048722891436	2.1373216636704155	2.4155679076677345	2.333729268870298	2.550447839346506	1.7416742689331333	3.996913567295545	1.9317700375362354	2.55413529175483	1.478824368786017	2.8071261493417468	2.117765150980131	2.3463636647172925	1.970751309782614	2.6941466929792557	2.5672537671016586	1.8374298701215876	1.8212706896854367	4.235408253340747	1.3787673295369167	2.224345306854802	2.131086338928388	1.701102786983553	2.175334888673297	3.1218066344951874	2.287621410809231	2.7298784019856543	1.6072146458012373	1.748395397353007	1.1852960029592923	1.3189801382525546
ENSG00000006432	7.5704256195264135	7.3631300097946175	7.981554254142327	7.662754927218423	7.403020541824091	7.28903287280481	6.967518629604649	7.557923039130675	7.7463035061366625	7.025012889656523	6.931751403606383	7.766974564292563	8.059558707762106	7.1200920011977855	7.603892770591594	7.393641707778427	7.501413275270157	7.524086409261808	7.736391778165936	7.386800576056809	7.138011503698258	7.475920971693795	7.4104852630647535	7.261738736383173	7.584048737990569	7.550436408319136	7.51797957173167	6.684313274300705	7.633270492458639	6.945953481442124	7.123778794221897	7.001129214096877	7.541716158611913	7.389395636035657	7.490186291962557	7.79217879992869	7.288212104085246	7.496710544967567	7.378021279580466
ENSG00000006451	4.890536783367075	4.550702484600847	4.7468698445253565	4.780906801635746	4.937478552188573	5.0023805601928775	4.918634635593487	4.764468048665235	4.962762758298035	4.435310546594241	4.372288169862673	4.7701389218222054	4.908702939183402	4.601896963285106	4.440891456128112	4.806892039602335	4.863099538765064	4.769907946690725	4.7305980968100005	4.71677077030675	4.334762985783121	4.684686684044988	4.886280861367376	4.499412744992987	4.559941134336607	4.996949264406273	4.710288177348823	4.436285043570745	4.6276873920817945	4.528102043182287	4.587221484619811	4.58676845555812	4.600828274508145	4.744778196683524	4.910129983152039	4.989045250333585	5.0462061307155555	4.629695192522758	4.663975419696844
ENSG00000006453	1.3357783378820267	0.9268158400103964	1.2333900941798173	1.3298655484244666	1.4497310158371748	0.8945266865946713	1.2736375941037197	1.0119929132314565	1.077470954627987	1.2459252033518988	1.1764887553367243	0.8157400298675822	1.0274269582085043	1.132235679832898	1.3178478016429707	0.9105480000653072	1.3441981806095833	0.7956939127522461	0.8293094615227216	1.4168967215853923	1.3294762631663746	1.2868000633642331	1.1229624280679853	1.4017763692001328	1.1812025142451525	1.057660006877136	1.2806392453348496	1.118405530938659	1.3823530699602404	1.0660424215471351	1.4051293655903663	1.015095893950731	1.3708766576941844	1.1520340945864438	1.4303843024489822	1.136677576796242	0.7942490932530235	0.8977053654522413	1.0981785214045903
ENSG00000006459	6.4377803758582814	6.394449253401814	6.702554498025905	6.971361917524361	6.95303616913544	6.442709481829931	6.404035205758376	6.21338695035212	6.544783514450548	6.726636319222734	6.517872512883473	6.84335666474473	6.842228426862842	6.190524404641335	7.153358173836444	6.775607745001713	6.259062213075367	6.3646756885506	6.6022144262532825	6.621119937033493	6.284326453505361	6.7407914491986896	6.634836664783897	6.428429855679398	6.707708807264266	6.38542613983888	6.21009108527954	6.139212087808966	6.423936531348596	6.1627321533633985	6.439589989809261	6.251313730108584	6.636080259327219	6.585165605400638	5.9874942283748265	6.3660623397927285	6.316761161537111	6.391283662214091	6.3937729575355915
ENSG00000006468	3.4074070701359647	2.9969915945265844	4.1144447003121005	3.809271938326525	3.169637992048373	3.750123929123293	3.3837537339981747	3.730418357522408	3.5218651405122996	3.4304004188287727	4.024528155450834	3.599667501936442	2.954104365773249	3.408075704132008	2.924248360567949	3.719826300161702	3.318586020303695	3.683099130270237	3.48907061291558	3.357084836269692	3.6654845996437566	3.3275636538637507	3.483294447695081	3.6808108603249665	3.257959378806179	3.643320438905778	4.0778040174343975	3.791055815706904	3.820003248882505	3.7841056425578974	4.0530798225177795	3.8655242914497796	3.4655068990690294	3.942950462758173	4.232617971317471	3.3642293685339557	3.028251154526322	3.4844995812352857	3.089807159848683
ENSG00000006530	5.312445684276504	5.294644846292777	5.066073460029973	5.142112336889447	5.100646832709864	5.587160757486366	5.614692327053359	5.388384616825274	5.263873803593747	5.433783715380284	5.338828858492781	5.373324054064775	5.117297968423834	5.273016684802805	5.2886597972504745	5.3994421492022235	5.249570225910659	5.399549791195233	5.313079632532859	5.438414309476505	5.254925913787221	5.207759173497569	5.34992722404105	5.296810327578031	5.2592668513146545	5.43540375329715	5.431932028049242	5.456154241799208	5.376981703036176	5.509147609970223	5.30291944795348	5.293965289787303	5.203291250488464	5.402774534948878	5.3260303627287815	5.407000989404848	5.549467922037586	5.21439348712678	5.31428460710557
ENSG00000006534	1.099690528368059	1.50954627277645	0.9708940311300376	1.1772759907362533	1.3365300537908102	0.9274792341007108	0.8880105335543834	1.0119929132314565	1.0490800415143766	0.9218863540075459	1.26992556483123	1.3105675948031197	1.0274269582085043	1.1581523524021675	1.1145142719042607	0.8271590979218773	1.3852493493194564	1.3055761622466355	1.302964957050413	1.09798815535384	1.4341630412701987	1.0839916799938671	1.6451882803587858	1.2650719599833709	1.1812025142451525	0.9230682068355974	1.7394706158616808	1.312289917952908	1.5041087912233886	1.6946917174363756	1.6831524192278349	1.8816449411244058	1.1916439998073172	1.2856772227285735	2.0500064056025735	1.117364762324613	0.8158992114798299	1.019702192199491	1.407219137817954
ENSG00000006555	0.6714852925360862	0.6651190192213016	0.7749677035320306	0.5893775874413895	0.5798893682431139	0.5155105655692207	0.404953916728064	0.6608086899704562	1.1053139262947018	0.16256942192675672	0.6364639927405826	0.8481663201722685	0.6033049512026273	0.3981990399844464	0.7893228712539625	0.47206569098094914	0.8232971273076949	1.0365406284790146	0.8293094615227216	0.8597196085310084	0.42271816802215106	0.35611375602675727	0.46464712559148375	0.47318659263303686	0.6208621892415876	0.8004431836993797	0.7222537797172622	0.39208112884692004	1.0505282647295289	0.7621187613496855	0.5283290270248092	0.5768708727161602	0.6123609110182384	0.7510636540709548	1.389785635022031	1.117364762324613	0.978312203648745	0.8326067497159113	0.5187700631902469
ENSG00000006576	5.298545593932701	4.881370288576755	4.633639487982644	4.8097450012197	4.923826823171365	5.019675055086917	5.08626334503395	4.92309748957622	4.845908272510141	4.814341423778023	4.864384459913591	4.838311069240336	4.654180556042745	4.745574444978669	4.830636604516542	5.022162970647412	4.964777808335828	4.769907946690725	4.823682443615257	5.099291258910757	4.782268447551067	4.914431683532105	4.98824676795177	4.957376947832973	4.932640073720404	5.229802310383652	4.853350728281231	4.867092163103153	4.8314156263533645	4.725357578297765	4.797889871546426	4.706527926475154	4.764132011520283	5.048870948335703	4.4943401538386	4.836481629204288	4.834485942911766	4.923406462633612	4.7296214885841765
ENSG00000006606	0.5926734898072444	0.2930983756556425	1.1199539689671612	0.5401639316220366	0.5395377580984446	0.6400192292177257	0.8234320253297934	0.4848247826078106	0.9603927760448597	0.4413096198738051	0.32429448793860455	0.3562271959761933	0.19955085453448587	0.4826698794120221	0.44798278375950956	0.14479184212274548	0.1973131134013943	0.5759009843764546	0.2818909875723015	0.6131031483929965	0.24991770553829634	0.5260268310262949	0.46464712559148375	0.4418157971901982	0.7251176952344368	0.20727756097988112	0.7222537797172622	0.9825031982585444	0.2525385275475824	0.4830574111418739	0.5679961097132353	0.5768708727161602	0.2495575596591962	0.32382407131946234	0.4049897298809629	0.40230021953433054	0.36560934844683785	0.4101241140305617	0.8995365036581919
ENSG00000006607	6.1372908842842495	6.299442804460706	5.77887357312389	6.00622003086688	6.052838107989545	6.092053939822595	6.115477152801484	6.162371029186418	6.1711535527922505	6.239345356347682	6.113860559429546	6.013837513044614	5.750778193706841	6.044453776636297	6.003980511781784	6.204346271601728	5.984704763744433	5.984298277287849	6.111566900375378	6.2014081451074325	6.235185905933343	6.156099328676202	6.147271711329854	6.218280033509107	6.115579372143011	5.90220769255042	6.388518082170173	6.113414693507744	6.222830060011797	6.400330106733156	6.257490834636994	6.3129994127806945	5.993979267653189	6.130483119538722	6.050709588095346	5.999498378437537	6.020133320411817	6.1140989089572475	6.19894895559073
ENSG00000006611	4.266566039085377	4.326087668052846	3.78295092239738	3.966552948181842	3.736295053509186	3.979549639494862	3.9878336798043788	4.331680310563372	4.318889110639445	4.4072000538587925	5.391755903903215	3.5011495390483383	3.5551667373759352	4.704393165714686	4.161541410268251	3.8904289332528323	3.5662689058266555	4.397795284086981	3.5219638525530628	4.172081722895786	4.201697678783517	4.472356565008152	4.422428937408534	4.611150651781518	4.210756392820419	4.058927889749091	3.843231356945451	4.967705811886214	4.442086088929721	5.133522312996317	4.772647883657445	5.034110156573187	4.228910413384268	4.650871231934976	5.352680026572515	3.850004267051524	4.002194576887801	4.370646085271542	3.5289408654003216
