gene_symbol,pathway,ES,NES,pvalue,padj,significant,geneset_size
TIMP1,HALLMARK_HEDGEHOG_SIGNALING,0.3630308866705312,1.2287615753436747,0.16865869853917662,0.16522844544822568,0,36
TLR3,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.22446184459272484,-1.232563076886092,0.035897435897435895,0.1687143918751548,1,200
TIMP1,HALLMARK_E2F_TARGETS,-0.21310848362639304,-1.1863366406125868,0.11764705882352941,0.17145609247070157,0,200
LYN,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.3006766234962474,1.205684632950268,0.16323731138545952,0.1731860339422765,0,74
MSR1,HALLMARK_HEDGEHOG_SIGNALING,0.3849479273222238,1.2442670049466238,0.1900726392251816,0.1746954358270419,0,36
MSR1,HALLMARK_ESTROGEN_RESPONSE_LATE,0.30342612107676026,1.238115669816055,0.08580183861082738,0.17697047504657318,0,200
TIMP1,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.3109004002820532,1.2141458709728643,0.17253948967193194,0.17770228910812463,0,74
LYN,HALLMARK_MITOTIC_SPINDLE,0.2569055833451795,1.1928819824173327,0.11395348837209303,0.18390470219435737,0,199
MSR1,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.3216005767173912,1.2273379811186251,0.13100436681222707,0.18687652356045725,0,105
MSR1,HALLMARK_MTORC1_SIGNALING,0.2994846366589839,1.2211271403609458,0.09918200408997956,0.18968771448181196,0,200
FZD5,HALLMARK_G2M_CHECKPOINT,0.2963054710608941,1.268615118425525,0.06566200215285253,0.190932958642155,0,200
TLR3,HALLMARK_IL2_STAT5_SIGNALING,0.2576765933599018,1.2036046419325193,0.10722891566265061,0.19649971299112104,0,199
NMI,HALLMARK_HEME_METABOLISM,-0.19818691053870224,-1.1454131941559715,0.125,0.1972658042022204,0,200
NMI,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.30619976973088353,1.2363806458658517,0.11419423692636073,0.20022076829720195,0,113
FZD5,HALLMARK_PANCREAS_BETA_CELLS,0.38686220836990526,1.2537753667366054,0.1680327868852459,0.2034897122377019,0,40
MSR1,HALLMARK_ANDROGEN_RESPONSE,0.3152047449469675,1.2072295634966164,0.16792249730893433,0.20377501826554786,0,101
FZD5,HALLMARK_KRAS_SIGNALING_DN,0.29815097714621625,1.2390979766895924,0.12745098039215685,0.20504501361781266,0,200
TLR3,HALLMARK_MITOTIC_SPINDLE,-0.21506584645952245,-1.1614390868278246,0.12568306010928962,0.20790190735694822,0,199
TLR3,HALLMARK_BILE_ACID_METABOLISM,-0.23078884934730465,-1.1442372734261446,0.176,0.20857509216220546,0,112
TLR3,HALLMARK_HEDGEHOG_SIGNALING,-0.29628278224619586,-1.151691181228048,0.2334384858044164,0.20992847411444143,0,36
MSR1,HALLMARK_UV_RESPONSE_DN,0.30019230591779833,1.1968875087901951,0.15961945031712474,0.2140561995967742,0,144
FZD5,HALLMARK_COMPLEMENT,0.29104708428523435,1.2402373010681358,0.0966702470461869,0.2142594126852619,0,200
TIMP1,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.28526423570890086,1.1832887300611987,0.16493656286043828,0.21683610914380144,0,113
TLR3,HALLMARK_APICAL_JUNCTION,-0.20335664757158908,-1.1210964478134446,0.15760869565217392,0.22255843969597017,0,200
MSR1,HALLMARK_BILE_ACID_METABOLISM,0.3082353445877186,1.1855175269631453,0.18073593073593072,0.2248256847819305,0,112
TLR3,HALLMARK_UV_RESPONSE_UP,-0.20825316411409814,-1.1239378645656963,0.1443850267379679,0.23047229791099003,0,158
FZD5,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.20442509269356993,-1.1384914710309029,0.0425531914893617,0.24433626661673846,1,200
TIMP1,HALLMARK_GLYCOLYSIS,0.26627760896855124,1.152295076712247,0.18309859154929578,0.26044641429256815,0,200
NMI,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.3360364390441963,1.1973283409255444,0.19951923076923078,0.2648435309595187,0,49
LYN,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.22649035830467817,-1.1153893619991366,0.21333333333333335,0.266361391694725,0,105
MSR1,HALLMARK_PEROXISOME,0.3029740974225423,1.156743825680351,0.21739130434782608,0.2672380293915782,0,104
FZD5,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.3469647894276238,1.1889327269567709,0.22698612862547288,0.2833919254797465,0,42
CMKLR1,HALLMARK_P53_PATHWAY,0.30818431641327826,1.1578841385844811,0.1716867469879518,0.29765200803350805,0,200
TIMP1,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.21491008090513716,-1.0893004144470584,0.25333333333333335,0.3032268421897576,0,105
FZD5,HALLMARK_APICAL_SURFACE,0.33812538199091124,1.1679023927170653,0.24107142857142858,0.31438231935332184,0,44
TLR3,HALLMARK_P53_PATHWAY,0.23828447815215062,1.124217738310334,0.22614840989399293,0.3207384177761198,0,200
FZD5,HALLMARK_ESTROGEN_RESPONSE_LATE,0.26802323520522153,1.154182562857709,0.193756727664155,0.3288047405694464,0,200
MSR1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.2765634172886177,1.1194243474803889,0.2572314049586777,0.332762403176782,0,200
FZD5,HALLMARK_PEROXISOME,-0.210529976274374,-1.0731517514623328,0.2846715328467153,0.33550329094234727,0,104
TIMP1,HALLMARK_PANCREAS_BETA_CELLS,-0.27094875150804093,-1.054293348688726,0.36917562724014336,0.3506180767378392,0,40
FZD5,HALLMARK_ANDROGEN_RESPONSE,-0.2102257568440442,-1.0754919685339648,0.27692307692307694,0.35831304999063845,0,101
TLR3,HALLMARK_APICAL_SURFACE,0.3007107519649982,1.0946110650463465,0.32262996941896027,0.36445242369838415,0,44
NMI,HALLMARK_MITOTIC_SPINDLE,-0.17462422016360407,-1.0361493832101276,0.2903225806451613,0.37241948802642444,0,199
FZD5,HALLMARK_HEDGEHOG_SIGNALING,0.3401870131236105,1.1273978351627667,0.3072916666666667,0.37529803136229417,0,36
LYN,HALLMARK_UV_RESPONSE_UP,0.23939989884271068,1.0743849994189583,0.33657351154313486,0.37589402366265545,0,158
CMKLR1,HALLMARK_E2F_TARGETS,-0.17945907172648953,-1.060076762581233,0.2222222222222222,0.3781228899392302,0,200
TLR3,HALLMARK_PROTEIN_SECRETION,-0.20333971931075737,-1.0321185771724366,0.376425855513308,0.38557220708446865,0,96
TLR3,HALLMARK_KRAS_SIGNALING_DN,0.2359864306784734,1.0728945120519164,0.3333333333333333,0.3923131999658032,0,200
TLR3,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.2847952041920429,1.0529124756970825,0.3741109530583215,0.4042160711819599,0,42
FZD5,HALLMARK_BILE_ACID_METABOLISM,0.2750957714200344,1.1073546901205644,0.28935185185185186,0.4077285653507691,0,112
TLR3,HALLMARK_ESTROGEN_RESPONSE_LATE,0.22548297685398905,1.057198751471642,0.3457382953181273,0.41116183636829956,0,200
MSR1,HALLMARK_HYPOXIA,0.26478953722944465,1.0793761778942006,0.3264033264033264,0.4137622254632807,0,200
FZD5,HALLMARK_TGF_BETA_SIGNALING,0.30078905220449687,1.0963289834628889,0.3271144278606965,0.41784634676101123,0,54
TLR3,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.23264658702308483,-1.010222127634699,0.41379310344827586,0.41980018165304267,0,49
NMI,HALLMARK_APICAL_JUNCTION,0.2643593409355521,1.1206052786007061,0.2505112474437628,0.4353311622490133,0,200
TIMP1,HALLMARK_MITOTIC_SPINDLE,0.2406912196268319,1.0494157538797566,0.35676251331203407,0.4532852802083572,0,199
MSR1,HALLMARK_ADIPOGENESIS,0.25563663362975075,1.0415561720350028,0.4024514811031665,0.45415987474262187,0,200
MSR1,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.2705483643625298,1.0435433229656779,0.4023479188900747,0.4616226044031466,0,113
CMKLR1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.5551295277101648,-1.0,1.0,0.46320054017555706,0,200
MSR1,HALLMARK_HEME_METABOLISM,0.2597236200559941,1.0515884735197734,0.3780737704918033,0.46758484204863754,0,200
FZD5,HALLMARK_P53_PATHWAY,0.2456148357525807,1.0608409571632686,0.3515215110178384,0.467965894643608,0,200
MSR1,HALLMARK_MITOTIC_SPINDLE,0.2551245928290619,1.0456818893735862,0.3721881390593047,0.46856373947910274,0,199
FZD5,HALLMARK_APOPTOSIS,0.25299815808163517,1.0677436484901903,0.34906695938529086,0.46914481877199354,0,161
NMI,HALLMARK_UV_RESPONSE_UP,0.2619275237617902,1.0915956406184864,0.29758149316508936,0.49593892207820217,0,158
TIMP1,HALLMARK_DNA_REPAIR,0.237874004214212,1.0196540380643109,0.4401330376940133,0.5059763521301982,0,150
TIMP1,HALLMARK_ANDROGEN_RESPONSE,0.24522532226839708,0.9902811691295954,0.48009367681498827,0.5409844091162772,0,101
CMKLR1,HALLMARK_MITOTIC_SPINDLE,0.28121500306979696,1.0579983942690059,0.3614457831325301,0.5414430606992923,0,199
CMKLR1,HALLMARK_ANDROGEN_RESPONSE,0.2958496428581742,1.0634376180381926,0.3697916666666667,0.5427873616521363,0,101
FZD5,HALLMARK_MITOTIC_SPINDLE,0.23585069904189443,1.0171849275293983,0.46234309623430964,0.5545354799704426,0,199
TIMP1,HALLMARK_UV_RESPONSE_UP,0.23100904927901,0.9909467273750462,0.5,0.555261541686881,0,158
LYN,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.26146975059929994,0.9814875028518822,0.4907801418439716,0.5670564263322885,0,49
NMI,HALLMARK_PEROXISOME,0.2599893759755748,1.0415868641257757,0.4063526834611172,0.5767648789625627,0,104
CMKLR1,HALLMARK_BILE_ACID_METABOLISM,0.28819407395817476,1.0381441031480996,0.39835728952772076,0.5819988045920155,0,112
NMI,HALLMARK_MYOGENESIS,0.24880549676468006,1.0454817682385023,0.38557993730407525,0.5867838636833828,0,200
NMI,HALLMARK_ESTROGEN_RESPONSE_LATE,0.2517288719098984,1.0524067432224549,0.3891726251276813,0.588482193071664,0,200
NMI,HALLMARK_G2M_CHECKPOINT,0.24221680485775987,1.023638418794187,0.43121149897330596,0.6078936937164734,0,200
LYN,HALLMARK_G2M_CHECKPOINT,0.20612415986291932,0.9459983351261781,0.6,0.6317013394129382,0,200
LYN,HALLMARK_ANDROGEN_RESPONSE,0.2207708822005717,0.9360927210793022,0.5940721649484536,0.6354534390558731,0,101
NMI,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.23746539944549766,1.0036059314470276,0.48307692307692307,0.6410593741238381,0,200
MSR1,HALLMARK_DNA_REPAIR,0.23760717794410802,0.9437334370495181,0.6252587991718427,0.6608106156988132,0,150
FZD5,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.21338058442799682,-0.9324771992035611,0.638095238095238,0.6806510284323427,0,49
TIMP1,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.24994096135967364,0.8990706651650784,0.621903520208605,0.7180604103681028,0,49
LYN,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.1903449759463944,-0.9389820600662101,0.616504854368932,0.7192427983539095,0,113
FZD5,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.25189773819625405,0.9388896091815797,0.5933014354066986,0.7294239644323922,0,87
TIMP1,HALLMARK_G2M_CHECKPOINT,0.2014180330430503,0.8820593773466463,0.7402597402597403,0.7300477238107176,0,200
MSR1,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.2669043031430027,0.8956731538687842,0.6411192214111923,0.7446961711932543,0,42
LYN,HALLMARK_PEROXISOME,-0.1875747429360031,-0.9097689865543006,0.6622807017543859,0.7508148148148147,0,104
CMKLR1,HALLMARK_PANCREAS_BETA_CELLS,0.323880732897294,0.9719195749627497,0.5238649592549476,0.7589710449315167,0,40
MSR1,HALLMARK_FATTY_ACID_METABOLISM,0.22064552769701357,0.8750359254676628,0.7315296566077003,0.7667475379483168,0,158
TLR3,HALLMARK_MYC_TARGETS_V1,0.18436373955035268,0.879860577799366,0.7550295857988165,0.7696199405355599,0,200
NMI,HALLMARK_BILE_ACID_METABOLISM,0.23858387868096714,0.9417699584153849,0.6091205211726385,0.7796701909102484,0,112
TLR3,HALLMARK_PANCREAS_BETA_CELLS,0.2513420775325836,0.8546479247091843,0.6866764275256223,0.7941981460447733,0,40
MSR1,HALLMARK_PANCREAS_BETA_CELLS,0.2677119943015285,0.8410015312442819,0.7033792240300375,0.8062225073313783,0,40
MSR1,HALLMARK_G2M_CHECKPOINT,0.1995616375610953,0.8194332991985975,0.8602261048304214,0.821358098833219,0,200
TIMP1,HALLMARK_BILE_ACID_METABOLISM,0.2029172973175022,0.8166197036480595,0.8078703703703703,0.8213885906193599,0,112
NMI,HALLMARK_GLYCOLYSIS,0.21405800620435816,0.9037647749059475,0.6947584789311408,0.8217443048249441,0,200
CMKLR1,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.28331184780972246,0.9316302940833237,0.6050054406964092,0.8243780786908221,0,49
CMKLR1,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.26926560036646136,0.9391826350748467,0.60062893081761,0.8305547826624622,0,74
NMI,HALLMARK_PANCREAS_BETA_CELLS,0.2821228343765882,0.9105292339932332,0.5957178841309824,0.8313293937498651,0,40
TLR3,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.18632268725026715,0.8146961048828276,0.8226221079691517,0.8384457553218774,0,113
FZD5,HALLMARK_APICAL_JUNCTION,0.20152743076156474,0.8647275493405215,0.7780126849894292,0.8410037640066772,0,200
FZD5,HALLMARK_MYOGENESIS,0.20497290351483133,0.8761833230611992,0.7412513255567338,0.8456563439993432,0,200
TIMP1,HALLMARK_PEROXISOME,-0.16398411491377135,-0.8394152285137297,0.8992805755395683,0.8497351099694975,0,104
FZD5,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.165437028730836,-0.8366836383562448,0.8429752066115702,0.8502153154839918,0,105
NMI,HALLMARK_HEDGEHOG_SIGNALING,0.2633349628858425,0.8711137665130285,0.6695869837296621,0.8682899475920374,0,36
FZD5,HALLMARK_UV_RESPONSE_UP,0.1914179694329557,0.8180591327450168,0.837953091684435,0.8729653054425217,0,158
FZD5,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.19148599464453472,0.8196985287831445,0.8517722878625135,0.8971350959493047,0,200
FZD5,HALLMARK_MYC_TARGETS_V1,0.18133774814248452,0.7817135930344322,0.9068783068783068,0.8984619396920192,0,200
NMI,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.20836171833042152,0.8272166243940873,0.7805405405405406,0.9236125446361175,0,105
MSR1,HALLMARK_PROTEIN_SECRETION,-0.15140155987372106,-0.7565933627118359,0.975609756097561,0.9395734597156398,0,96
CMKLR1,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.24436277672471185,0.8682004242090124,0.736732570239334,0.9448718088608101,0,105
FZD5,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.17370683798000364,0.7059872928613597,0.946067415730337,0.9506706374974809,0,113
NMI,HALLMARK_E2F_TARGETS,0.17068260516662523,0.7208883364991647,0.9513457556935818,0.9572457865424847,0,200
LYN,HALLMARK_DNA_REPAIR,0.15665720107754363,0.7065970345355415,0.9756986634264885,0.9626332288401254,0,150
LYN,HALLMARK_BILE_ACID_METABOLISM,0.16997153822534886,0.7240874025998671,0.937748344370861,0.9761562024182714,0,112
NMI,HALLMARK_KRAS_SIGNALING_DN,0.17606341000952525,0.7276905262494395,0.9416135881104034,0.9763295810427789,0,200
LYN,HALLMARK_MYC_TARGETS_V2,-0.15360940889051708,-0.6844255255299954,0.967032967032967,0.9846913580246913,0,58
CMKLR1,HALLMARK_GLYCOLYSIS,0.21929468686349282,0.8290222714182786,0.8627254509018036,0.987547146478699,0,200
NMI,HALLMARK_APICAL_SURFACE,0.17818678585695638,0.6134230115889745,0.9524390243902439,0.9887419932279423,0,44
CMKLR1,HALLMARK_PEROXISOME,0.15995599485824036,0.5720867499479614,0.996900826446281,0.9927038891980461,0,104
CMKLR1,HALLMARK_FATTY_ACID_METABOLISM,0.1757111590163758,0.6473482577123593,0.9758308157099698,0.9972175848636616,0,158
NMI,HALLMARK_ANDROGEN_RESPONSE,0.18568463822773917,0.7328545241593473,0.9045553145336226,0.9977972451283211,0,101
CMKLR1,HALLMARK_DNA_REPAIR,0.20999805504075394,0.7723666838818832,0.9151515151515152,1.0,0,150
CMKLR1,HALLMARK_UV_RESPONSE_UP,0.20408539319854546,0.754563038731524,0.9313131313131313,1.0,0,158
NMI,HALLMARK_MYC_TARGETS_V1,0.17247459588673505,0.7342303158449064,0.9496402877697842,1.0,0,200
CMKLR1,HALLMARK_HEME_METABOLISM,0.18622377462948725,0.6942317017495481,0.964824120603015,1.0,0,200
CMKLR1,HALLMARK_G2M_CHECKPOINT,0.18163526705489508,0.6776344181113817,0.9819095477386934,1.0,0,200
CMKLR1,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.18179763219234482,0.6527960308419193,0.9736040609137055,1.0,0,113
MSR1,HALLMARK_E2F_TARGETS,-0.1396434636987761,-0.8055257589541857,1.0,1.0,0,200
MSR1,HALLMARK_SPERMATOGENESIS,-0.16874597560665233,-0.8863181958381163,0.7105263157894737,1.0,0,135
MSR1,HALLMARK_MYC_TARGETS_V1,-0.15496743817219094,-0.9029754088780779,0.8275862068965517,1.0,0,200
